price,year,manufacturer,model,condition,cylinders,fuel,odometer,transmission,drive,type,state
35590,2018.0,ram,1500 crew cab big horn,good,6 cylinders,other,22805.0,other,4wd,pickup,nc
14995,2014.0,ram,1500 slt 4x4,excellent,8 cylinders,gas,167311.0,automatic,4wd,truck,in
28990,2016.0,chevrolet,silverado 1500,like new,8 cylinders,gas,118630.0,automatic,4wd,truck,sc
4600,2008.0,toyota,rav4,excellent,4 cylinders,gas,191000.0,automatic,4wd,SUV,ia
17988,2019.0,kia,optima,like new,unknown,gas,20759.0,automatic,unknown,unknown,ks
33499,2012.0,jeep,wrangler,unknown,6 cylinders,gas,51044.0,manual,4wd,SUV,nv
25991,2017.0,ford,explorer,unknown,4 cylinders,gas,46173.0,automatic,fwd,SUV,tx
11499,2010.0,lexus,is 250 basesedan 6a,excellent,6 cylinders,gas,111366.0,automatic,unknown,sedan,nc
29950,2017.0,honda,cr-v ex,like new,4 cylinders,gas,9000.0,automatic,fwd,SUV,az
18990,2018.0,buick,encore preferred sport,good,unknown,gas,23835.0,other,unknown,SUV,in
4600,2007.0,honda,accord ex,excellent,4 cylinders,gas,161700.0,automatic,fwd,sedan,nj
7500,2007.0,bmw,328xi xdrive awd,excellent,6 cylinders,gas,135000.0,automatic,4wd,sedan,tn
10900,2016.0,ford,focus se hatchback,excellent,4 cylinders,gas,43911.0,automatic,fwd,hatchback,nc
29999,2021.0,toyota,rav4 le awd suv auto,unknown,unknown,hybrid,3525.0,automatic,4wd,SUV,id
28221,2019.0,dodge,charger,unknown,6 cylinders,gas,11160.0,automatic,rwd,sedan,tn
5975,2011.0,jeep,compass,like new,4 cylinders,gas,145797.0,automatic,fwd,SUV,fl
39590,2020.0,chevrolet,silverado 1500 crew,good,8 cylinders,gas,19160.0,other,unknown,pickup,fl
20997,2012.0,chevrolet,silverado 1500,excellent,unknown,gas,149006.0,automatic,4wd,pickup,ny
6400,2006.0,lexus,es 330,like new,6 cylinders,gas,130000.0,automatic,fwd,sedan,al
51580,2020.0,ford,super duty f250 srw xl,unknown,unknown,diesel,10265.0,automatic,unknown,unknown,fl
17990,2020.0,kia,soul s wagon 4d,good,unknown,other,10171.0,other,unknown,wagon,il
36999,2017.0,dodge,durango gt awd gas suv,unknown,unknown,gas,31140.0,automatic,4wd,SUV,or
10995,2014.0,subaru,outback,unknown,unknown,gas,165249.0,automatic,unknown,unknown,in
49900,2020.0,chevrolet,camaro,like new,8 cylinders,gas,5200.0,manual,rwd,coupe,az
10495,2009.0,rover,lr 3,excellent,8 cylinders,gas,146359.0,automatic,4wd,SUV,or
8997,2010.0,audi,a4 avant wagon,good,4 cylinders,gas,102000.0,automatic,4wd,wagon,ca
110995,2021.0,cadillac,escalade,unknown,unknown,other,6203.0,automatic,4wd,SUV,tx
4250,1994.0,chevrolet,blazer,unknown,unknown,gas,180000.0,automatic,unknown,unknown,id
6249,2011.0,ford,escape,excellent,6 cylinders,gas,113359.0,automatic,4wd,other,ct
283,2013.0,nissan,pathfinder,unknown,6 cylinders,gas,100867.0,automatic,fwd,SUV,il
6990,2002.0,chevrolet,silverado 1500,unknown,8 cylinders,gas,191000.0,automatic,unknown,pickup,mn
8900,1992.0,nissan,300zx coupe with t-tops,unknown,6 cylinders,gas,110000.0,manual,rwd,unknown,ca
32999,2016.0,chevrolet,tahoe,excellent,8 cylinders,gas,94282.0,other,unknown,SUV,fl
17500,2017.0,honda,accord lxsedan cvt,excellent,4 cylinders,gas,71627.0,other,unknown,sedan,ca
23950,2012.0,toyota,tundra,unknown,unknown,gas,127626.0,automatic,unknown,other,ks
32995,2017.0,ford,f-150,unknown,unknown,gas,102505.0,automatic,unknown,unknown,mi
209,2013.0,ford,focus,unknown,4 cylinders,gas,129718.0,automatic,fwd,sedan,il
7300,2001.0,chevrolet,suburban lt,excellent,8 cylinders,gas,191000.0,automatic,4wd,unknown,co
13997,2017.0,hyundai,elantra,like new,4 cylinders,gas,74500.0,automatic,fwd,sedan,tx
8977,2008.0,ford,escape,unknown,unknown,gas,93786.0,automatic,4wd,SUV,oh
24900,2016.0,ford,f250 super duty,excellent,8 cylinders,gas,147635.0,automatic,4wd,pickup,co
16999,2010.0,toyota,tacoma,unknown,unknown,gas,145848.0,automatic,unknown,other,pa
31998,2013.0,ram,2500,unknown,unknown,diesel,132402.0,automatic,unknown,unknown,nm
21495,2018.0,volkswagen,atlas,unknown,unknown,gas,20545.0,automatic,unknown,unknown,nj
31590,2017.0,jeep,wrangler unlimited sport,good,6 cylinders,gas,35391.0,other,4wd,SUV,md
10500,2014.0,ford,fusion hybrid se,good,4 cylinders,gas,85455.0,automatic,fwd,sedan,wi
11995,2004.0,unknown,freightliner business class m2,excellent,unknown,diesel,271000.0,manual,unknown,unknown,wy
7500,2002.0,ram,1500,good,8 cylinders,gas,130000.0,automatic,4wd,truck,mo
13995,2013.0,honda,cr-v,excellent,unknown,gas,97197.0,automatic,4wd,unknown,ca
47999,2016.0,ford,f350,unknown,unknown,diesel,111536.0,automatic,unknown,unknown,il
36990,2018.0,audi,s5 premium plus coupe 2d,good,6 cylinders,gas,46298.0,other,unknown,coupe,nm
76128,2020.0,bmw,m4,unknown,unknown,gas,4013.0,automatic,rwd,convertible,ks
16590,2014.0,toyota,camry hybrid xle sedan 4d,good,unknown,gas,82584.0,other,fwd,sedan,ny
25995,2013.0,chevrolet,silverado 3500 hd flatbed,unknown,8 cylinders,diesel,155100.0,automatic,4wd,unknown,nc
30590,2020.0,volvo,s60 t5 momentum sedan 4d,good,unknown,gas,12029.0,other,fwd,sedan,mi
26998,2013.0,bmw,7 series,unknown,8 cylinders,gas,48752.0,automatic,rwd,sedan,va
3195,2007.0,jeep,library 4x4,unknown,unknown,gas,170000.0,automatic,unknown,unknown,pa
14998,2013.0,infiniti,g37s,like new,6 cylinders,gas,31339.0,automatic,rwd,sedan,fl
9995,2011.0,subaru,forester 2.5xt touring sport utility 4d,unknown,unknown,gas,130561.0,automatic,4wd,SUV,wa
23103,2016.0,lexus,nx,excellent,unknown,gas,92204.0,automatic,4wd,SUV,wi
9499,2011.0,toyota,rav4,unknown,4 cylinders,gas,149690.0,automatic,4wd,SUV,az
14991,2015.0,buick,encore,unknown,4 cylinders,gas,42914.0,automatic,fwd,SUV,az
26950,2013.0,audi,s6 prestige quattro awd,unknown,unknown,gas,69094.0,automatic,unknown,unknown,ia
6895,2009.0,nissan,murano sl awd cvt,unknown,unknown,unknown,134933.0,other,4wd,SUV,wi
46995,2015.0,ford,f350 super duty,excellent,8 cylinders,gas,88000.0,automatic,4wd,truck,me
24967,2018.0,chevrolet,malibu,unknown,unknown,gas,37663.0,automatic,fwd,unknown,il
23995,2015.0,mercedes-benz,cla-class,unknown,unknown,other,49845.0,automatic,unknown,sedan,tx
12999,2008.0,gmc,yukon 1500 slt 4x4 1/2 ton,unknown,unknown,gas,140220.0,automatic,4wd,SUV,mt
14990,2019.0,mitsubishi,mirage g4 rf sedan 4d,good,unknown,gas,10443.0,other,fwd,sedan,fl
3995,2003.0,infiniti,g35,good,unknown,gas,164728.0,automatic,unknown,sedan,nc
39990,2020.0,honda,ridgeline rtl pickup 4d 5,good,6 cylinders,gas,1371.0,other,unknown,pickup,nh
12500,2015.0,kia,soul plus,excellent,4 cylinders,gas,73000.0,automatic,fwd,wagon,ny
32990,2018.0,jaguar,e-pace p250 s sport,good,unknown,other,26685.0,other,unknown,other,sc
6995,2010.0,chevrolet,equinox,unknown,unknown,gas,139334.0,unknown,unknown,SUV,wa
15995,2013.0,chevrolet,malibu,excellent,unknown,gas,46267.0,automatic,unknown,unknown,wa
5995,2010.0,mazda,3,unknown,4 cylinders,gas,141012.0,automatic,fwd,unknown,ia
59990,2019.0,mercedes-benz,gls 450 4matic,good,6 cylinders,gas,12765.0,other,unknown,other,wi
21900,2014.0,ram,1500,excellent,8 cylinders,gas,0.0,automatic,4wd,pickup,fl
13992,2014.0,honda,cr-v,unknown,4 cylinders,gas,110187.0,automatic,4wd,SUV,dc
7989,2006.0,lexus,is,unknown,unknown,gas,183884.0,automatic,fwd,sedan,wa
1300,2017.0,hyundai,sonata,like new,4 cylinders,gas,30000.0,automatic,fwd,unknown,tx
571,2018.0,toyota,4runner sr5 premium,good,unknown,gas,63975.0,other,unknown,hatchback,id
19590,2018.0,hyundai,sonata sel sedan 4d,good,unknown,gas,18155.0,other,fwd,sedan,ct
9000,2006.0,unknown,hummer h3,good,5 cylinders,gas,170561.0,automatic,4wd,unknown,tx
11388,2012.0,infiniti,ex35 journey,good,unknown,other,106527.0,automatic,unknown,other,fl
38590,2015.0,gmc,sierra 1500 crew cab slt,good,8 cylinders,gas,35023.0,other,unknown,pickup,ks
18990,2018.0,ford,ecosport se sport utility,good,unknown,gas,16976.0,other,fwd,hatchback,wi
8298,2015.0,chevrolet,cruze,unknown,unknown,gas,136345.0,automatic,unknown,other,tx
20990,2018.0,toyota,c-hr xle premium sport,good,unknown,other,14835.0,other,fwd,hatchback,nm
35500,2017.0,jeep,wrangler,excellent,6 cylinders,gas,31000.0,automatic,4wd,offroad,mn
37990,2019.0,acura,rdx fwd w/a-spec pkg sport,good,unknown,other,20813.0,other,fwd,SUV,wy
4295,2007.0,ford,focus,excellent,4 cylinders,gas,118253.0,manual,fwd,hatchback,in
71598,2018.0,mercedes-benz,sl-class,excellent,unknown,gas,88361.0,automatic,rwd,convertible,ca
8900,2013.0,honda,accord sport,good,4 cylinders,gas,189000.0,automatic,fwd,sedan,ky
9999,2008.0,bmw,3 series 328xi,good,6 cylinders,gas,85421.0,automatic,unknown,sedan,wa
11995,2008.0,chevrolet,avalanche,excellent,8 cylinders,gas,181854.0,automatic,4wd,truck,ia
38999,2014.0,ram,1500 laramie 4x4 gas,unknown,unknown,gas,77064.0,automatic,4wd,truck,wa
33647,2015.0,ford,f-250 super duty,unknown,8 cylinders,diesel,153524.0,automatic,4wd,truck,ky
18490,2005.0,lexus,sc 430,unknown,8 cylinders,gas,66911.0,automatic,rwd,convertible,fl
27295,2014.0,chevrolet,silverado 1500,unknown,8 cylinders,gas,129649.0,automatic,4wd,pickup,al
6995,2006.0,honda,civic,good,unknown,gas,112000.0,automatic,unknown,unknown,la
1500,1996.0,bmw,3-series,good,6 cylinders,gas,140234.0,automatic,rwd,convertible,de
29990,2018.0,audi,a6 2.0t premium sedan 4d,good,unknown,gas,13035.0,other,fwd,sedan,nj
15995,2014.0,kia,optima,unknown,4 cylinders,gas,86890.0,automatic,fwd,sedan,ak
33988,2017.0,unknown,MASERATI GHIBLI,unknown,unknown,gas,39969.0,automatic,rwd,sedan,il
9500,2014.0,fiat,500l,unknown,4 cylinders,gas,46476.0,automatic,fwd,other,or
15590,2016.0,unknown,Scion iM Hatchback 4D,good,unknown,other,64923.0,other,fwd,hatchback,al
47376,2019.0,ford,f150 xlt 4wd,unknown,unknown,gas,20238.0,automatic,unknown,unknown,fl
4950,2008.0,pontiac,g6,good,6 cylinders,gas,119000.0,automatic,fwd,sedan,ks
42971,2019.0,toyota,4runner sr5 premium,good,6 cylinders,gas,36404.0,automatic,4wd,SUV,wa
406,2014.0,chevrolet,silverado 1500,unknown,8 cylinders,gas,86596.0,automatic,4wd,truck,ca
17590,2018.0,ford,ecosport se sport utility,good,unknown,gas,21294.0,other,fwd,hatchback,ct
23500,2018.0,ram,1500,like new,6 cylinders,gas,28000.0,automatic,fwd,pickup,va
28999,2012.0,ram,2500,unknown,8 cylinders,gas,80602.0,automatic,4wd,truck,id
6000,1999.0,toyota,4runner,good,6 cylinders,gas,155000.0,automatic,4wd,truck,ok
32990,2018.0,bmw,4 series 440i xdrive gran,good,unknown,other,31703.0,other,unknown,coupe,dc
800,2003.0,acura,tl,unknown,unknown,gas,102000.0,automatic,unknown,unknown,ky
32000,2016.0,bmw,650i,excellent,8 cylinders,gas,27000.0,automatic,unknown,sedan,ca
3999,2009.0,kia,rondo lx,good,unknown,gas,125354.0,automatic,unknown,unknown,ia
23995,2010.0,ford,f150 fx4,unknown,unknown,gas,69557.0,automatic,unknown,other,va
300,2012.0,chevrolet,malibu ltz,unknown,unknown,gas,156157.0,automatic,unknown,unknown,oh
9800,2010.0,bmw,528xi,unknown,unknown,gas,92000.0,automatic,unknown,unknown,nj
2250,2006.0,jeep,liberty sport,unknown,unknown,diesel,163000.0,automatic,4wd,SUV,mi
19490,2014.0,lexus,is,good,6 cylinders,gas,99546.0,automatic,rwd,sedan,nc
5000,2008.0,cadillac,dts,excellent,8 cylinders,gas,125000.0,automatic,fwd,unknown,oh
20590,2018.0,chevrolet,volt lt sedan 4d,good,unknown,other,13461.0,other,fwd,sedan,ca
16500,2016.0,gmc,terrain slt awd,excellent,6 cylinders,gas,110770.0,automatic,4wd,SUV,oh
54499,2016.0,chevrolet,silverado,unknown,unknown,other,81773.0,automatic,4wd,other,co
1100,1999.0,toyota,avalon,fair,6 cylinders,gas,272134.0,automatic,fwd,sedan,ca
14985,2013.0,audi,q5,excellent,unknown,gas,84182.0,automatic,4wd,SUV,ca
6999,2004.0,hyundai,santa fe,unknown,unknown,gas,66492.0,automatic,unknown,wagon,id
379,2014.0,ford,f-150,unknown,6 cylinders,other,119966.0,automatic,4wd,pickup,mi
11000,2004.0,mazda,mx-5 miata roadster,unknown,unknown,gas,37742.0,automatic,rwd,convertible,mi
23990,2017.0,cadillac,xt5 sport utility 4d,good,6 cylinders,gas,51772.0,other,fwd,other,ca
5200,2008.0,chevrolet,impala lt,excellent,6 cylinders,gas,160000.0,automatic,fwd,sedan,oh
8400,2005.0,toyota,sequoia,unknown,8 cylinders,gas,171634.0,automatic,4wd,SUV,pa
9200,1999.0,ram,2500 4x4,good,6 cylinders,diesel,287000.0,automatic,4wd,pickup,ca
11700,2008.0,chevrolet,express,unknown,unknown,gas,88361.0,automatic,fwd,van,fl
18500,2016.0,ford,transit cargo van,excellent,6 cylinders,gas,88361.0,automatic,rwd,unknown,fl
13999,2013.0,ford,e-series cargo e-150,unknown,8 cylinders,other,126175.0,automatic,rwd,van,ca
36777,2017.0,toyota,tacoma,unknown,unknown,gas,86615.0,automatic,4wd,pickup,ca
10995,2012.0,ford,transit connect cargo van xlt,unknown,4 cylinders,gas,229985.0,automatic,fwd,van,tn
3999,2008.0,chevrolet,malibu ltzsedan,excellent,6 cylinders,gas,143973.0,automatic,unknown,sedan,oh
7800,2005.0,nissan,frontier,unknown,6 cylinders,gas,135100.0,automatic,fwd,pickup,tx
245,2016.0,toyota,rav4 xle,unknown,4 cylinders,gas,88361.0,automatic,fwd,SUV,ca
12997,2009.0,saturn,sky,unknown,unknown,gas,71282.0,manual,unknown,convertible,ca
19999,2013.0,cadillac,escalade luxury,excellent,unknown,gas,84000.0,automatic,unknown,unknown,ny
40998,2020.0,toyota,tacoma,unknown,6 cylinders,gas,4208.0,automatic,rwd,truck,mt
44995,2017.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,29955.0,automatic,4wd,SUV,oh
21995,2013.0,toyota,tacoma,excellent,unknown,gas,138000.0,automatic,4wd,pickup,nh
30590,2019.0,lexus,nx 300 sport utility 4d,good,unknown,gas,16501.0,other,fwd,hatchback,ma
27990,2015.0,audi,q5 tdi premium plus sport,good,6 cylinders,gas,35035.0,other,unknown,other,sc
22000,2015.0,jeep,wrangler,unknown,6 cylinders,gas,84557.0,automatic,4wd,SUV,ne
21900,2017.0,ram,promaster cargo van,excellent,6 cylinders,gas,74369.0,automatic,fwd,van,tn
4200,2005.0,ford,ranger,good,6 cylinders,gas,225000.0,automatic,4wd,pickup,ks
17500,2016.0,chevrolet,equinox,unknown,4 cylinders,gas,70686.0,automatic,fwd,SUV,mi
7495,2012.0,nissan,sentra 2.0 sr,excellent,4 cylinders,gas,97750.0,automatic,fwd,sedan,ny
22998,2018.0,ford,explorer,unknown,6 cylinders,gas,54676.0,automatic,4wd,SUV,oh
5800,2002.0,lexus,rx300,unknown,unknown,gas,172000.0,automatic,unknown,unknown,ms
10000,2014.0,dodge,charger,like new,unknown,gas,15000.0,automatic,unknown,unknown,ga
3800,2005.0,ford,freestar,unknown,unknown,gas,99000.0,automatic,unknown,unknown,fl
35990,2020.0,ford,f150 regular cab xl pickup,good,6 cylinders,other,3192.0,other,4wd,pickup,ks
23991,2014.0,toyota,4runner,unknown,6 cylinders,gas,117201.0,automatic,rwd,SUV,tx
16999,2016.0,ford,explorer,like new,6 cylinders,gas,91299.0,automatic,4wd,SUV,mn
8250,2017.0,hyundai,elantra gt,excellent,4 cylinders,gas,117442.0,automatic,fwd,hatchback,co
64998,2020.0,ford,f-250sd,excellent,unknown,gas,88361.0,automatic,4wd,pickup,ca
13000,2016.0,toyota,rav4 xle,like new,4 cylinders,gas,75607.0,automatic,fwd,SUV,ca
5900,2008.0,toyota,rav4,excellent,6 cylinders,gas,209587.0,automatic,rwd,SUV,ia
7495,2012.0,kia,optima,excellent,unknown,gas,126000.0,automatic,fwd,sedan,ma
37990,2014.0,ram,2500,excellent,6 cylinders,diesel,117295.0,automatic,4wd,unknown,il
14990,2015.0,toyota,prius two hatchback 4d,good,unknown,gas,86887.0,other,fwd,hatchback,ca
34590,2017.0,ram,1500 quad cab slt pickup 4d,good,8 cylinders,gas,13970.0,other,4wd,pickup,ca
22950,2013.0,mercedes-benz,gl450 4matic 4wd l,unknown,unknown,gas,78249.0,automatic,unknown,unknown,wi
5999,2011.0,kia,sorento lx,good,4 cylinders,gas,154199.0,automatic,fwd,SUV,fl
26900,2017.0,ford,explorer limited 4x4,excellent,6 cylinders,gas,72228.0,automatic,4wd,SUV,pa
11995,2013.0,dodge,dart,unknown,unknown,gas,166376.0,automatic,unknown,unknown,ks
4300,2009.0,honda,accord,unknown,unknown,gas,175000.0,automatic,unknown,unknown,ar
19999,2019.0,hyundai,tucson,unknown,4 cylinders,gas,36738.0,automatic,4wd,SUV,co
36500,2018.0,ford,f150 lariat,excellent,unknown,gas,89564.0,automatic,4wd,truck,id
20990,2008.0,ford,super duty f-350 srw,good,8 cylinders,gas,97626.0,automatic,4wd,unknown,va
13990,2015.0,ford,escape se,excellent,4 cylinders,gas,93649.0,automatic,4wd,SUV,ca
47999,2016.0,ford,f350,unknown,unknown,diesel,111536.0,automatic,unknown,unknown,nm
35488,2019.0,toyota,tacoma,unknown,unknown,gas,18353.0,automatic,unknown,unknown,oh
19477,2019.0,hyundai,kona se,good,unknown,other,35231.0,automatic,unknown,other,ma
21995,2006.0,ram,2500,excellent,8 cylinders,gas,127733.0,automatic,4wd,pickup,id
3500,2005.0,subaru,impreza,good,4 cylinders,gas,187245.0,automatic,4wd,sedan,ny
26900,2015.0,gmc,sierra 1500,like new,8 cylinders,gas,150000.0,automatic,4wd,truck,wi
8991,2011.0,lexus,is 250,excellent,6 cylinders,gas,111000.0,automatic,fwd,sedan,fl
49999,2018.0,ford,f-150,unknown,8 cylinders,gas,49760.0,automatic,4wd,truck,ne
16995,2010.0,gmc,savana 2500,excellent,8 cylinders,gas,88000.0,automatic,rwd,van,pa
38998,2017.0,volvo,xc90,unknown,4 cylinders,gas,91221.0,automatic,4wd,SUV,mt
22590,2012.0,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,56075.0,other,rwd,coupe,nc
2995,2015.0,chevrolet,malibu,unknown,unknown,gas,100000.0,automatic,unknown,unknown,fl
33590,2018.0,ford,f150 supercrew cab xl,good,unknown,other,27365.0,other,unknown,pickup,tn
500,1998.0,toyota,avalon,fair,6 cylinders,gas,300000.0,automatic,fwd,sedan,ca
8850,2013.0,hyundai,santa fe,unknown,4 cylinders,gas,155000.0,automatic,unknown,unknown,ca
4299,2013.0,nissan,rogue,unknown,unknown,gas,131447.0,automatic,4wd,wagon,ny
19999,2016.0,lincoln,mkx,unknown,unknown,gas,102326.0,automatic,unknown,SUV,ma
17000,2018.0,chevrolet,equinox,unknown,4 cylinders,gas,83435.0,other,4wd,SUV,ny
20988,2017.0,buick,envision,like new,unknown,gas,44307.0,automatic,unknown,unknown,ks
31990,2017.0,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,891.0,other,4wd,other,il
32288,2018.0,honda,accord,excellent,4 cylinders,gas,15290.0,automatic,fwd,sedan,ca
3800,2008.0,ford,f-150,fair,8 cylinders,gas,130000.0,automatic,4wd,pickup,ne
4500,2007.0,chrysler,300,excellent,6 cylinders,gas,126452.0,automatic,rwd,sedan,ca
8500,2017.0,hyundai,accent,unknown,unknown,gas,55000.0,automatic,unknown,unknown,ca
6995,2014.0,chevrolet,equinox ls,unknown,unknown,gas,147399.0,automatic,unknown,unknown,mi
4400,2005.0,honda,pilot lx,unknown,unknown,gas,220000.0,automatic,unknown,unknown,mt
122,2013.0,hyundai,accent se,excellent,4 cylinders,gas,105517.0,automatic,unknown,hatchback,wa
19990,2017.0,subaru,legacy 2.5i premium sedan,good,unknown,gas,10309.0,other,unknown,sedan,la
6250,2004.0,ram,1500,excellent,8 cylinders,gas,160000.0,automatic,4wd,pickup,ny
37590,2020.0,dodge,charger r/t sedan 4d,good,8 cylinders,other,5015.0,other,rwd,sedan,fl
28900,2014.0,toyota,tundra sr5,excellent,8 cylinders,gas,106000.0,automatic,4wd,pickup,me
500,2012.0,unknown,PROGRAMS as little as $500 DOWN!,unknown,unknown,gas,50000.0,automatic,unknown,unknown,me
12500,2010.0,acura,tsx,unknown,4 cylinders,gas,109050.0,automatic,fwd,sedan,nj
2900,2004.0,bmw,x3,fair,6 cylinders,gas,164000.0,automatic,rwd,SUV,mi
32990,2018.0,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,29979.0,other,4wd,pickup,ga
12800,2018.0,unknown,kubota rtv x900,unknown,unknown,diesel,0.0,automatic,unknown,unknown,co
71245,2020.0,toyota,sienna xle ny,excellent,6 cylinders,gas,2.0,automatic,unknown,van,fl
2700,2007.0,kia,spectra,like new,4 cylinders,gas,153023.0,automatic,fwd,sedan,ny
40590,2019.0,ram,1500 crew cab big horn,good,8 cylinders,gas,16931.0,other,4wd,pickup,ny
4295,2001.0,ford,f-150,unknown,unknown,gas,178000.0,automatic,unknown,unknown,tx
4995,2004.0,chevrolet,trailblazer,excellent,8 cylinders,gas,139947.0,automatic,rwd,SUV,ca
32998,2015.0,ford,f-150,unknown,unknown,gas,100.0,automatic,unknown,unknown,nc
19598,2015.0,ford,edge,unknown,unknown,gas,61762.0,automatic,fwd,unknown,ok
42590,2018.0,audi,s5 prestige sedan 4d,good,6 cylinders,gas,31298.0,automatic,unknown,sedan,fl
29990,2018.0,chevrolet,colorado crew cab work,good,6 cylinders,gas,11401.0,other,4wd,pickup,pa
3200,2010.0,ford,fusion se,good,4 cylinders,gas,178000.0,manual,fwd,sedan,oh
16996,2016.0,mini,clubman,unknown,4 cylinders,gas,52983.0,automatic,fwd,wagon,ca
11500,2001.0,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,166000.0,automatic,4wd,truck,tn
16495,2011.0,chevrolet,avalanche,unknown,unknown,other,149118.0,automatic,4wd,truck,ct
4995,2005.0,ford,freestar ses,unknown,unknown,gas,121724.0,automatic,unknown,unknown,tn
7500,2013.0,unknown,Mk6 Jetta TDI Sportwagen,excellent,4 cylinders,diesel,91000.0,automatic,fwd,wagon,ne
31900,2011.0,toyota,sienna,unknown,6 cylinders,gas,56482.0,manual,rwd,unknown,nm
25995,2014.0,chevrolet,silverado 1500,like new,8 cylinders,gas,93275.0,automatic,4wd,pickup,mt
4200,2008.0,pontiac,g6,excellent,4 cylinders,gas,130000.0,automatic,fwd,sedan,ct
23714,2017.0,dodge,charger,unknown,unknown,gas,71202.0,automatic,rwd,sedan,ca
15990,2016.0,volkswagen,jetta 1.4t s sedan 4d,good,unknown,other,16667.0,automatic,fwd,sedan,ga
41500,2018.0,gmc,sierra 1500,good,8 cylinders,gas,82000.0,automatic,4wd,truck,mo
8945,2008.0,toyota,camry,excellent,4 cylinders,gas,68781.0,automatic,fwd,sedan,ky
9950,2021.0,toyota,corolla,unknown,4 cylinders,gas,8466.0,automatic,fwd,sedan,fl
21900,2009.0,chevrolet,silverado,unknown,unknown,gas,114724.0,automatic,rwd,other,ca
25500,2015.0,dodge,charger,unknown,unknown,gas,31964.0,automatic,unknown,sedan,ak
33988,2016.0,chevrolet,tahoe,unknown,8 cylinders,gas,127080.0,automatic,4wd,SUV,ok
2000,2007.0,ford,freestyle,good,unknown,gas,106394.0,automatic,unknown,unknown,tn
14995,2017.0,dodge,grand caravan,unknown,unknown,gas,97040.0,automatic,unknown,other,ca
5595,2012.0,honda,civic,excellent,4 cylinders,gas,122412.0,automatic,fwd,unknown,ct
